Accident year,Road user,Casualty class,Casualty age,Weather condition,All casualties
2019,Car (Includes taxis and minibus),Driver or rider,26,Snowing no high winds,7
2019,Car (Includes taxis and minibus),Driver or rider,26,Fine + high winds,20
2019,Car (Includes taxis and minibus),Driver or rider,26,Raining + high winds,22
2019,Car (Includes taxis and minibus),Driver or rider,26,Fog or mist,11
2019,Car (Includes taxis and minibus),Driver or rider,26,Other,40
2019,Car (Includes taxis and minibus),Driver or rider,27,Unknown,51
2019,Car (Includes taxis and minibus),Driver or rider,27,Fine no high winds,1173
2019,Car (Includes taxis and minibus),Driver or rider,27,Raining no high winds,216
2019,Car (Includes taxis and minibus),Driver or rider,27,Snowing no high winds,8
2019,Car (Includes taxis and minibus),Driver or rider,27,Fine + high winds,15
2019,Car (Includes taxis and minibus),Driver or rider,27,Raining + high winds,19
2019,Car (Includes taxis and minibus),Driver or rider,27,Fog or mist,10
2019,Car (Includes taxis and minibus),Driver or rider,27,Other,53
2019,Car (Includes taxis and minibus),Driver or rider,28,Unknown,39
2019,Car (Includes taxis and minibus),Driver or rider,28,Fine no high winds,1212
2019,Car (Includes taxis and minibus),Driver or rider,28,Raining no high winds,222
2019,Car (Includes taxis and minibus),Driver or rider,28,Snowing no high winds,7
2019,Car (Includes taxis and minibus),Driver or rider,28,Fine + high winds,12
2019,Car (Includes taxis and minibus),Driver or rider,28,Raining + high winds,21
2019,Car (Includes taxis and minibus),Driver or rider,28,Snowing + high winds,3
2019,Car (Includes taxis and minibus),Driver or rider,28,Fog or mist,7
2019,Car (Includes taxis and minibus),Driver or rider,28,Other,51
2019,Car (Includes taxis and minibus),Driver or rider,29,Unknown,34
2019,Car (Includes taxis and minibus),Driver or rider,29,Fine no high winds,1181
2019,Car (Includes taxis and minibus),Driver or rider,29,Raining no high winds,244
2019,Car (Includes taxis and minibus),Driver or rider,29,Snowing no high winds,7
2019,Car (Includes taxis and minibus),Driver or rider,29,Fine + high winds,17
2019,Car (Includes taxis and minibus),Driver or rider,29,Raining + high winds,22
2019,Car (Includes taxis and minibus),Driver or rider,29,Snowing + high winds,1
2019,Car (Includes taxis and minibus),Driver or rider,29,Fog or mist,6
2019,Car (Includes taxis and minibus),Driver or rider,29,Other,36
2019,Car (Includes taxis and minibus),Driver or rider,30,Unknown,39
2019,Car (Includes taxis and minibus),Driver or rider,30,Fine no high winds,1252
2019,Car (Includes taxis and minibus),Driver or rider,30,Raining no high winds,209
2019,Car (Includes taxis and minibus),Driver or rider,30,Snowing no high winds,5
2019,Car (Includes taxis and minibus),Driver or rider,30,Fine + high winds,17
2019,Car (Includes taxis and minibus),Driver or rider,30,Raining + high winds,17
2019,Car (Includes taxis and minibus),Driver or rider,30,Fog or mist,5
2019,Car (Includes taxis and minibus),Driver or rider,30,Other,53
2019,Car (Includes taxis and minibus),Driver or rider,31,Unknown,35
2019,Car (Includes taxis and minibus),Driver or rider,31,Fine no high winds,1128
2019,Car (Includes taxis and minibus),Driver or rider,31,Raining no high winds,224
2019,Car (Includes taxis and minibus),Driver or rider,31,Snowing no high winds,4
2019,Car (Includes taxis and minibus),Driver or rider,31,Fine + high winds,17
2019,Car (Includes taxis and minibus),Driver or rider,31,Raining + high winds,18
2019,Car (Includes taxis and minibus),Driver or rider,31,Fog or mist,12
2019,Car (Includes taxis and minibus),Driver or rider,31,Other,38
2019,Car (Includes taxis and minibus),Driver or rider,32,Unknown,32
2019,Car (Includes taxis and minibus),Driver or rider,32,Fine no high winds,1183
2019,Car (Includes taxis and minibus),Driver or rider,32,Raining no high winds,200
2019,Car (Includes taxis and minibus),Driver or rider,32,Snowing no high winds,2
2019,Car (Includes taxis and minibus),Driver or rider,32,Fine + high winds,18
2019,Car (Includes taxis and minibus),Driver or rider,32,Raining + high winds,16
2019,Car (Includes taxis and minibus),Driver or rider,32,Fog or mist,3
2019,Car (Includes taxis and minibus),Driver or rider,32,Other,41
2019,Car (Includes taxis and minibus),Driver or rider,33,Unknown,40
2019,Car (Includes taxis and minibus),Driver or rider,33,Fine no high winds,1082
2019,Car (Includes taxis and minibus),Driver or rider,33,Raining no high winds,217
2019,Car (Includes taxis and minibus),Driver or rider,33,Snowing no high winds,5
2019,Car (Includes taxis and minibus),Driver or rider,33,Fine + high winds,9
2019,Car (Includes taxis and minibus),Driver or rider,33,Raining + high winds,14
2019,Car (Includes taxis and minibus),Driver or rider,33,Fog or mist,1
2019,Car (Includes taxis and minibus),Driver or rider,33,Other,40
2019,Car (Includes taxis and minibus),Driver or rider,34,Unknown,31
2019,Car (Includes taxis and minibus),Driver or rider,34,Fine no high winds,1051
2019,Car (Includes taxis and minibus),Driver or rider,34,Raining no high winds,210
2019,Car (Includes taxis and minibus),Driver or rider,34,Snowing no high winds,6
2019,Car (Includes taxis and minibus),Driver or rider,34,Fine + high winds,17
2019,Car (Includes taxis and minibus),Driver or rider,34,Raining + high winds,18
2019,Car (Includes taxis and minibus),Driver or rider,34,Snowing + high winds,1
2019,Car (Includes taxis and minibus),Driver or rider,34,Fog or mist,6
2019,Car (Includes taxis and minibus),Driver or rider,34,Other,27
2019,Car (Includes taxis and minibus),Driver or rider,35,Unknown,31
2019,Car (Includes taxis and minibus),Driver or rider,35,Fine no high winds,1054
2019,Car (Includes taxis and minibus),Driver or rider,35,Raining no high winds,190
2019,Car (Includes taxis and minibus),Driver or rider,35,Snowing no high winds,5
2019,Car (Includes taxis and minibus),Driver or rider,35,Fine + high winds,12
2019,Car (Includes taxis and minibus),Driver or rider,35,Raining + high winds,23
2019,Car (Includes taxis and minibus),Driver or rider,35,Fog or mist,9
2019,Car (Includes taxis and minibus),Driver or rider,35,Other,38
2019,Car (Includes taxis and minibus),Driver or rider,36,Unknown,34
2019,Car (Includes taxis and minibus),Driver or rider,36,Fine no high winds,926
2019,Car (Includes taxis and minibus),Driver or rider,36,Raining no high winds,179
2019,Car (Includes taxis and minibus),Driver or rider,36,Snowing no high winds,2
2019,Car (Includes taxis and minibus),Driver or rider,36,Fine + high winds,9
2019,Car (Includes taxis and minibus),Driver or rider,36,Raining + high winds,18
2019,Car (Includes taxis and minibus),Driver or rider,36,Fog or mist,5
2019,Car (Includes taxis and minibus),Driver or rider,36,Other,41
2019,Car (Includes taxis and minibus),Driver or rider,37,Unknown,28
2019,Car (Includes taxis and minibus),Driver or rider,37,Fine no high winds,894
2019,Car (Includes taxis and minibus),Driver or rider,37,Raining no high winds,187
2019,Car (Includes taxis and minibus),Driver or rider,37,Snowing no high winds,5
2019,Car (Includes taxis and minibus),Driver or rider,37,Fine + high winds,11
2019,Car (Includes taxis and minibus),Driver or rider,37,Raining + high winds,22
2019,Car (Includes taxis and minibus),Driver or rider,37,Snowing + high winds,1
2019,Car (Includes taxis and minibus),Driver or rider,37,Fog or mist,2
2019,Car (Includes taxis and minibus),Driver or rider,37,Other,45
2019,Car (Includes taxis and minibus),Driver or rider,38,Unknown,30
2019,Car (Includes taxis and minibus),Driver or rider,38,Fine no high winds,953
2019,Car (Includes taxis and minibus),Driver or rider,38,Raining no high winds,167
2019,Car (Includes taxis and minibus),Driver or rider,38,Snowing no high winds,2
2019,Car (Includes taxis and minibus),Driver or rider,38,Fine + high winds,17
2019,Car (Includes taxis and minibus),Driver or rider,38,Raining + high winds,19
2019,Car (Includes taxis and minibus),Driver or rider,38,Snowing + high winds,1
2019,Car (Includes taxis and minibus),Driver or rider,38,Fog or mist,5
2019,Car (Includes taxis and minibus),Driver or rider,38,Other,31
2019,Car (Includes taxis and minibus),Driver or rider,39,Unknown,28
2019,Car (Includes taxis and minibus),Driver or rider,39,Fine no high winds,994
2019,Car (Includes taxis and minibus),Driver or rider,39,Raining no high winds,192
2019,Car (Includes taxis and minibus),Driver or rider,39,Snowing no high winds,7
2019,Car (Includes taxis and minibus),Driver or rider,39,Fine + high winds,8
2019,Car (Includes taxis and minibus),Driver or rider,39,Raining + high winds,16
2019,Car (Includes taxis and minibus),Driver or rider,39,Fog or mist,5
2019,Car (Includes taxis and minibus),Driver or rider,39,Other,33
2019,Car (Includes taxis and minibus),Driver or rider,40,Unknown,35
2019,Car (Includes taxis and minibus),Driver or rider,40,Fine no high winds,916
2019,Car (Includes taxis and minibus),Driver or rider,40,Raining no high winds,186
2019,Car (Includes taxis and minibus),Driver or rider,40,Snowing no high winds,3
2019,Car (Includes taxis and minibus),Driver or rider,40,Fine + high winds,8
2019,Car (Includes taxis and minibus),Driver or rider,40,Raining + high winds,15
2019,Car (Includes taxis and minibus),Driver or rider,40,Fog or mist,5
2019,Car (Includes taxis and minibus),Driver or rider,40,Other,39
2019,Car (Includes taxis and minibus),Driver or rider,41,Unknown,23
2019,Car (Includes taxis and minibus),Driver or rider,41,Fine no high winds,816
2019,Car (Includes taxis and minibus),Driver or rider,41,Raining no high winds,151
2019,Car (Includes taxis and minibus),Driver or rider,41,Snowing no high winds,4
2019,Car (Includes taxis and minibus),Driver or rider,41,Fine + high winds,7
2019,Car (Includes taxis and minibus),Driver or rider,41,Raining + high winds,12
2019,Car (Includes taxis and minibus),Driver or rider,41,Snowing + high winds,1
2019,Car (Includes taxis and minibus),Driver or rider,41,Fog or mist,2
2019,Car (Includes taxis and minibus),Driver or rider,41,Other,29
2019,Car (Includes taxis and minibus),Driver or rider,42,Unknown,32
2019,Car (Includes taxis and minibus),Driver or rider,42,Fine no high winds,754
2019,Car (Includes taxis and minibus),Driver or rider,42,Raining no high winds,155
2019,Car (Includes taxis and minibus),Driver or rider,42,Snowing no high winds,5
2019,Car (Includes taxis and minibus),Driver or rider,42,Fine + high winds,9
2019,Car (Includes taxis and minibus),Driver or rider,42,Raining + high winds,17
2019,Car (Includes taxis and minibus),Driver or rider,42,Fog or mist,4
2019,Car (Includes taxis and minibus),Driver or rider,42,Other,38
2019,Car (Includes taxis and minibus),Driver or rider,43,Unknown,31
2019,Car (Includes taxis and minibus),Driver or rider,43,Fine no high winds,752
2019,Car (Includes taxis and minibus),Driver or rider,43,Raining no high winds,133
2019,Car (Includes taxis and minibus),Driver or rider,43,Snowing no high winds,7
2019,Car (Includes taxis and minibus),Driver or rider,43,Fine + high winds,9
2019,Car (Includes taxis and minibus),Driver or rider,43,Raining + high winds,12
2019,Car (Includes taxis and minibus),Driver or rider,43,Snowing + high winds,1
2019,Car (Includes taxis and minibus),Driver or rider,43,Fog or mist,5
2019,Car (Includes taxis and minibus),Driver or rider,43,Other,25
2019,Car (Includes taxis and minibus),Driver or rider,44,Unknown,20
2019,Car (Includes taxis and minibus),Driver or rider,44,Fine no high winds,755
2019,Car (Includes taxis and minibus),Driver or rider,44,Raining no high winds,125
2019,Car (Includes taxis and minibus),Driver or rider,44,Snowing no high winds,1
2019,Car (Includes taxis and minibus),Driver or rider,44,Fine + high winds,10
2019,Car (Includes taxis and minibus),Driver or rider,44,Raining + high winds,10
2019,Car (Includes taxis and minibus),Driver or rider,44,Fog or mist,5
2019,Car (Includes taxis and minibus),Driver or rider,44,Other,28
2019,Car (Includes taxis and minibus),Driver or rider,45,Unknown,30
2019,Car (Includes taxis and minibus),Driver or rider,45,Fine no high winds,784
2019,Car (Includes taxis and minibus),Driver or rider,45,Raining no high winds,149
2019,Car (Includes taxis and minibus),Driver or rider,45,Snowing no high winds,6
2019,Car (Includes taxis and minibus),Driver or rider,45,Fine + high winds,21
2019,Car (Includes taxis and minibus),Driver or rider,45,Raining + high winds,15
2019,Car (Includes taxis and minibus),Driver or rider,45,Snowing + high winds,1
2019,Car (Includes taxis and minibus),Driver or rider,45,Fog or mist,3
2019,Car (Includes taxis and minibus),Driver or rider,45,Other,37
2019,Car (Includes taxis and minibus),Driver or rider,46,Unknown,22
2019,Car (Includes taxis and minibus),Driver or rider,46,Fine no high winds,806
2019,Car (Includes taxis and minibus),Driver or rider,46,Raining no high winds,120
2019,Car (Includes taxis and minibus),Driver or rider,46,Snowing no high winds,4
2019,Car (Includes taxis and minibus),Driver or rider,46,Fine + high winds,8
2019,Car (Includes taxis and minibus),Driver or rider,46,Raining + high winds,12
2019,Car (Includes taxis and minibus),Driver or rider,46,Snowing + high winds,1
2019,Car (Includes taxis and minibus),Driver or rider,46,Fog or mist,4
2019,Car (Includes taxis and minibus),Driver or rider,46,Other,19
2019,Car (Includes taxis and minibus),Driver or rider,47,Unknown,21
2019,Car (Includes taxis and minibus),Driver or rider,47,Fine no high winds,828
2019,Car (Includes taxis and minibus),Driver or rider,47,Raining no high winds,149
2019,Car (Includes taxis and minibus),Driver or rider,47,Snowing no high winds,4
2019,Car (Includes taxis and minibus),Driver or rider,47,Fine + high winds,15
2019,Car (Includes taxis and minibus),Driver or rider,47,Raining + high winds,17
2019,Car (Includes taxis and minibus),Driver or rider,47,Fog or mist,4
2019,Car (Includes taxis and minibus),Driver or rider,47,Other,35
2019,Car (Includes taxis and minibus),Driver or rider,48,Unknown,25
2019,Car (Includes taxis and minibus),Driver or rider,48,Fine no high winds,837
2019,Car (Includes taxis and minibus),Driver or rider,48,Raining no high winds,137
2019,Car (Includes taxis and minibus),Driver or rider,48,Snowing no high winds,8
2019,Car (Includes taxis and minibus),Driver or rider,48,Fine + high winds,9
2019,Car (Includes taxis and minibus),Driver or rider,48,Raining + high winds,20
2019,Car (Includes taxis and minibus),Driver or rider,48,Fog or mist,4
2019,Car (Includes taxis and minibus),Driver or rider,48,Other,27
2019,Car (Includes taxis and minibus),Driver or rider,49,Unknown,24
2019,Car (Includes taxis and minibus),Driver or rider,49,Fine no high winds,775
2019,Car (Includes taxis and minibus),Driver or rider,49,Raining no high winds,140
2019,Car (Includes taxis and minibus),Driver or rider,49,Snowing no high winds,5
2019,Car (Includes taxis and minibus),Driver or rider,49,Fine + high winds,7
2019,Car (Includes taxis and minibus),Driver or rider,49,Raining + high winds,10
2019,Car (Includes taxis and minibus),Driver or rider,49,Fog or mist,5
2019,Car (Includes taxis and minibus),Driver or rider,49,Other,35
2019,Car (Includes taxis and minibus),Driver or rider,50,Unknown,37
2019,Car (Includes taxis and minibus),Driver or rider,50,Fine no high winds,844
2019,Car (Includes taxis and minibus),Driver or rider,50,Raining no high winds,155
2019,Car (Includes taxis and minibus),Driver or rider,50,Snowing no high winds,7
2019,Car (Includes taxis and minibus),Driver or rider,50,Fine + high winds,15
2019,Car (Includes taxis and minibus),Driver or rider,50,Raining + high winds,13
2019,Car (Includes taxis and minibus),Driver or rider,50,Snowing + high winds,1
2019,Car (Includes taxis and minibus),Driver or rider,50,Fog or mist,3
2019,Car (Includes taxis and minibus),Driver or rider,50,Other,26
2019,Car (Includes taxis and minibus),Driver or rider,51,Unknown,23
2019,Car (Includes taxis and minibus),Driver or rider,51,Fine no high winds,750
2019,Car (Includes taxis and minibus),Driver or rider,51,Raining no high winds,134
2019,Car (Includes taxis and minibus),Driver or rider,51,Snowing no high winds,6
2019,Car (Includes taxis and minibus),Driver or rider,51,Fine + high winds,11
2019,Car (Includes taxis and minibus),Driver or rider,51,Raining + high winds,6
2019,Car (Includes taxis and minibus),Driver or rider,51,Snowing + high winds,1
2019,Car (Includes taxis and minibus),Driver or rider,51,Fog or mist,6
2019,Car (Includes taxis and minibus),Driver or rider,51,Other,38
2019,Car (Includes taxis and minibus),Driver or rider,52,Unknown,22
2019,Car (Includes taxis and minibus),Driver or rider,52,Fine no high winds,739
2019,Car (Includes taxis and minibus),Driver or rider,52,Raining no high winds,141
2019,Car (Includes taxis and minibus),Driver or rider,52,Snowing no high winds,4
2019,Car (Includes taxis and minibus),Driver or rider,52,Fine + high winds,15
2019,Car (Includes taxis and minibus),Driver or rider,52,Raining + high winds,16
2019,Car (Includes taxis and minibus),Driver or rider,52,Snowing + high winds,1
2019,Car (Includes taxis and minibus),Driver or rider,52,Fog or mist,3
2019,Car (Includes taxis and minibus),Driver or rider,52,Other,24
2019,Car (Includes taxis and minibus),Driver or rider,53,Unknown,19
2019,Car (Includes taxis and minibus),Driver or rider,53,Fine no high winds,778
2019,Car (Includes taxis and minibus),Driver or rider,53,Raining no high winds,117
2019,Car (Includes taxis and minibus),Driver or rider,53,Snowing no high winds,7
2019,Car (Includes taxis and minibus),Driver or rider,53,Fine + high winds,9
